segment_uid,Corridor_Name,Placement_Type,Shapefile_Name,Sequence_Order,Original_Shapefile_Row,Segment_Length_Meters,Start_Lat,Start_Lon,End_Lat,End_Lon,Midpoint_Lat,Midpoint_Lon,network_layer_type,nearest_signal_dist_meters,nearest_bus_stop_dist_meters,Google_Maps_Origin,Google_Maps_Destination,Google_Maps_Midpoint,Polyline_Geometry_String,Topology_Flipped_To_Fit,Continuity_Status,Validation_Checkpoint,attr_id,attr_Length,attr_Corridor,attr_S.no
CENTRAL_PUZHAL_018,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,18,7,588.4,13.12364035,80.24816963,13.12712178,80.24407737,13.12545752,80.2461887,At-Grade (Ground),3131.97,673.75,"13.123640350240521,80.24816963132577","13.127121784886672,80.24407736596089","13.12545751628866,80.24618869957176","13.123640350240521,80.24816963132577|13.12402,80.24777|13.12409,80.2477|13.12436,80.2474|13.12445,80.24727|13.12467,80.24701|13.12486,80.24681|13.12489,80.24677|13.12495,80.24671|13.12525,80.24641|13.12535,80.24631|13.12574,80.24587|13.1259,80.24568|13.12629,80.24522|13.12659,80.2448|13.12666,80.24471|13.12678,80.24453|13.127121784886672,80.24407736596089",FALSE,Continuous,Intermediate,18,0.589,Central-Puzhal,
CENTRAL_PUZHAL_019,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,19,24,685.16,13.12712178,80.24407737,13.13077459,80.23897483,13.12892233,80.24150809,At-Grade (Ground),2991.25,43.61,"13.127121784886672,80.24407736596089","13.130774590873465,80.2389748287234","13.128922334072975,80.24150809418147","13.127121784886672,80.24407736596089|13.12715,80.24404|13.12719,80.24399|13.12728,80.24386|13.12733,80.2438|13.12744,80.24365|13.12753,80.24352|13.12763,80.24339|13.12772,80.24326|13.12781,80.24313|13.12796,80.24291|13.12856,80.24205|13.12863,80.24194|13.12865,80.24191|13.1287,80.24184|13.12875,80.24177|13.12878,80.24173|13.1288,80.24169|13.1289,80.24154|13.12897,80.24144|13.12908,80.24128|13.12919,80.24113|13.12923,80.24108|13.12931,80.24096|13.12982,80.24026|13.13018,80.23978|13.13048,80.23937|13.13058,80.23923|13.13073,80.23904|13.130774590873465,80.2389748287234",FALSE,Continuous,Intermediate,19,0.685,Central-Puzhal,
CENTRAL_PUZHAL_020,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,20,23,270.2,13.13077459,80.23897483,13.13218836,80.23694246,13.13148969,80.23796434,At-Grade (Ground),2606.93,404.76,"13.130774590873465,80.2389748287234","13.132188358053014,80.23694246292048","13.13148968715601,80.23796434150373","13.130774590873465,80.2389748287234|13.13112,80.23847|13.13115,80.23843|13.13121,80.23835|13.13123,80.23832|13.13169,80.23769|13.132188358053014,80.23694246292048",FALSE,Continuous,Intermediate,20,0.27,Central-Puzhal,
CENTRAL_PUZHAL_021,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,21,6,380.56,13.13218836,80.23694246,13.13421817,80.23410978,13.13322196,80.23553905,At-Grade (Ground),2363.23,389.79,"13.132188358053014,80.23694246292048","13.134218172505896,80.23410978436763","13.133221964773428,80.23553904869556","13.132188358053014,80.23694246292048|13.13219,80.23694|13.13247,80.23656|13.13261,80.23639|13.13278,80.23615|13.13346,80.23521|13.13351,80.23515|13.13359,80.23503|13.13379,80.23476|13.13419,80.23416|13.13421,80.23412|13.134218172505896,80.23410978436763",FALSE,Continuous,Intermediate,21,0.381,Central-Puzhal,
CENTRAL_PUZHAL_022,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,22,5,476.01,13.13421817,80.23410978,13.13684827,80.23063508,13.13553345,80.23237206,At-Grade (Ground),2080.44,205.64,"13.134218172505896,80.23410978436763","13.136848271403242,80.2306350796244","13.135533453061774,80.2323720625843","13.134218172505896,80.23410978436763|13.13425,80.23407|13.1345,80.23375|13.13468,80.23352|13.13531,80.23267|13.13573,80.23211|13.13589,80.23192|13.136,80.23176|13.13642,80.23118|13.13657,80.23098|13.13664,80.2309|13.13679,80.23071|13.136848271403242,80.2306350796244",FALSE,Continuous,Intermediate,22,0.476,Central-Puzhal,
CENTRAL_PUZHAL_023,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,23,4,1323.81,13.13684827,80.23063508,13.14398126,80.22083496,13.14044765,80.22575707,At-Grade (Ground),1704.92,694.25,"13.136848271403242,80.2306350796244","13.14398126074243,80.22083495703028","13.140447646592852,80.2257570703467","13.136848271403242,80.2306350796244|13.13686,80.23062|13.13689,80.23058|13.13714,80.23025|13.13725,80.23009|13.13743,80.22985|13.13747,80.2298|13.13753,80.22971|13.1378,80.22933|13.13787,80.22924|13.13811,80.22891|13.13815,80.22885|13.13852,80.22836|13.13866,80.22815|13.13916,80.2275|13.13936,80.22722|13.13946,80.22708|13.13991,80.22646|13.14012,80.2262|13.14066,80.22547|13.14096,80.22505|13.1411,80.22485|13.14124,80.22467|13.14162,80.22415|13.14165,80.22411|13.14246,80.22301|13.14277,80.22255|13.14319,80.22198|13.14346,80.22161|13.14393,80.22095|13.14396,80.22087|13.14397,80.22086|13.14398,80.22084|13.14398126074243,80.22083495703028",FALSE,Continuous,Intermediate,23,1.324,Central-Puzhal,
CENTRAL_PUZHAL_024,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,24,3,171.55,13.14398126,80.22083496,13.14465578,80.21960269,13.14405147,80.22006632,At-Grade (Ground),1660,26.82,"13.14398126074243,80.22083495703028","13.1446557792375,80.21960268593978","13.144051472796859,80.22006631800787","13.14398126074243,80.22083495703028|13.14399,80.2208|13.144,80.22075|13.14402,80.22068|13.14403,80.22064|13.14404,80.22059|13.14405,80.22056|13.14406,80.22051|13.14405,80.22033|13.14404,80.22027|13.14404,80.22026|13.14404,80.22022|13.14403,80.22019|13.14403,80.22017|13.14403,80.22015|13.14404,80.22013|13.14404,80.22011|13.14404,80.22009|13.14405,80.22007|13.14407,80.22002|13.1441,80.21998|13.14413,80.21994|13.14416,80.2199|13.14419,80.21986|13.14423,80.21983|13.14429,80.2198|13.1443,80.21979|13.14434,80.21977|13.14437,80.21976|13.1444,80.21975|13.14444,80.21974|13.1446557792375,80.21960268593978",FALSE,Continuous,Intermediate,24,0.172,Central-Puzhal,
CENTRAL_PUZHAL_025,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,25,2,598.87,13.14465578,80.21960269,13.14798854,80.21529894,13.14636348,80.21750646,At-Grade (Ground),1716.51,255.88,"13.1446557792375,80.21960268593978","13.14798854487271,80.21529893786855","13.146363478591631,80.2175064591548","13.1446557792375,80.21960268593978|13.14466,80.2196|13.14479,80.21954|13.14489,80.21949|13.14495,80.21946|13.14499,80.21943|13.14503,80.21938|13.14509,80.2193|13.1453,80.21901|13.14561,80.2186|13.14583,80.21827|13.14593,80.21814|13.14606,80.21794|13.14627,80.21764|13.14648,80.21734|13.14665,80.2171|13.14705,80.21655|13.14722,80.21631|13.14793,80.21538|13.14798854487271,80.21529893786855",FALSE,Continuous,Intermediate,25,0.599,Central-Puzhal,
CENTRAL_PUZHAL_026,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,26,22,1420.18,13.14798854,80.21529894,13.15603439,80.20511561,13.15190665,80.21011446,At-Grade (Ground),708.33,259.58,"13.14798854487271,80.21529893786855","13.156034394202509,80.20511560579749","13.151906649773226,80.21011446485736","13.14798854487271,80.21529893786855|13.14819,80.21502|13.14855,80.21455|13.149,80.21392|13.14921,80.21365|13.14925,80.2136|13.14929,80.21354|13.14934,80.21348|13.14952,80.21325|13.1497,80.213|13.14984,80.21281|13.1504,80.21204|13.15103,80.21124|13.15123,80.21099|13.15144,80.2107|13.15166,80.21042|13.15172,80.21034|13.15196,80.21005|13.15199,80.21|13.15209,80.20987|13.15214,80.2098|13.15223,80.20969|13.15258,80.20922|13.15325,80.20833|13.15326,80.20831|13.15356,80.20792|13.15432,80.2069|13.15464,80.20651|13.155,80.2061|13.1552,80.20588|13.15579,80.20532|13.15601,80.20514|13.156034394202509,80.20511560579749",FALSE,Continuous,Intermediate,26,1.421,Central-Puzhal,
CENTRAL_PUZHAL_027,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,27,1,301.67,13.15603439,80.20511561,13.15839,80.20374,13.15715143,80.20432538,At-Grade (Ground),149,96.41,"13.156034394202509,80.20511560579749","13.15839,80.20374","13.15715142885488,80.20432538446276","13.156034394202509,80.20511560579749|13.15606,80.20509|13.15624,80.20494|13.15631,80.20489|13.15644,80.20479|13.15656,80.20471|13.15672,80.20461|13.15705,80.20438|13.15744,80.20417|13.15768,80.20405|13.1581,80.20386|13.15839,80.20374",FALSE,Continuous,CORRIDOR_END_NODE,27,0.302,Central-Puzhal,
CENTRAL_PUZHAL_ATGRADE_001,Puzhal-Central,Puzhal-Central,Central_Puzhal_AtGrade.shp,1,0,353.75,13.1307601,80.23897791,13.12881281,80.24155794,13.12975414,80.24024005,At-Grade,2850.66,131.39,"13.13076010222594,80.23897790714169","13.128812813883615,80.24155793963546","13.129754139580385,80.24024005043466","13.13076010222594,80.23897790714169|13.130623574951246,80.23908342852464|13.1303211594274,80.2394693352966|13.130002595099107,80.23991252510505|13.129568055072701,80.24048535546966|13.129071856399799,80.2411817965972|13.128812813883615,80.24155793963546",FALSE,Continuous,CORRIDOR_START_NODE,,0.35,central-Puzhal_Atgrade,
CENTRAL_PUZHAL_ATGRADE_002,Puzhal-Central,Puzhal-Central,Central_Puzhal_AtGrade.shp,2,1,330.3,13.12881281,80.24155794,13.12712816,80.24406555,13.12795713,80.24280677,At-Grade,3138.74,215.42,"13.128812813883615,80.24155793963546","13.127128157271235,80.24406554524877","13.127957132339285,80.24280676828641","13.128812813883615,80.24155793963546|13.128738609982898,80.2416656875105|13.128528679188618,80.24197923676273|13.128089732402684,80.24261688740549|13.127658125099288,80.24323494121997|13.127219176757917,80.2438364131029|13.127144305892303,80.24400675476397|13.127128157271235,80.24406554524877",FALSE,Continuous,Intermediate,,0.33,central-Puzhal_Atgrade,
CENTRAL_PUZHAL_ATGRADE_003,Puzhal-Central,Puzhal-Central,Central_Puzhal_AtGrade.shp,3,2,559.04,13.1070257,80.26927701,13.11070366,80.26575337,13.10879242,80.26743862,At-Grade,843.68,799.03,"13.107025700786952,80.26927701141011","13.110703656860055,80.26575336788814","13.10879241539537,80.26743862005672","13.107025700786952,80.26927701141011|13.107277336295422,80.26896552275436|13.107834696271809,80.26839808217989|13.108504937609464,80.26772198277203|13.10897528131766,80.26725837174949|13.109551451134838,80.26668851653427|13.109927724572838,80.26640358892666|13.110633235717955,80.26581441658556|13.110703656860055,80.26575336788814",FALSE,Broken,Intermediate,,0.56,,
CENTRAL_PUZHAL_ATGRADE_004,Puzhal-Central,Puzhal-Central,Central_Puzhal_AtGrade.shp,4,3,399.37,13.11070366,80.26575337,13.11362105,80.26365452,13.11209797,80.26459512,At-Grade,1316.55,1268.17,"13.110703656860055,80.26575336788814","13.113621052987886,80.26365452044155","13.11209797121303,80.26459511776807","13.110703656860055,80.26575336788814|13.110829602626735,80.26564418441323|13.111123564772072,80.26546791563905|13.111720894769272,80.2649077189868|13.111937250158457,80.26472662093116|13.112388773835939,80.26435718089758|13.112729767730544,80.26415193643444|13.113233026821637,80.2637728378379|13.11343762251286,80.26366659364525|13.113621052987886,80.26365452044155",FALSE,Broken,CORRIDOR_END_NODE,,0.4,,
PUZHAL_CENTRAL_001,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,1,0,300.71,13.15845,80.20383,13.15608995,80.20518404,13.15721738,80.20441435,At-Grade (Ground),149.5,93.12,"13.15845,80.20383","13.156089949627674,80.20518404029787","13.1572173798127,80.20441435439274","13.15845,80.20383|13.15835,80.20387|13.15816,80.20394|13.15794,80.20404|13.15786,80.20408|13.1577,80.20415|13.15747,80.20427|13.15719,80.20443|13.15706,80.20452|13.15673,80.20473|13.15647,80.2049|13.15624,80.20506|13.15612,80.20516|13.156089949627674,80.20518404029787",FALSE,Continuous,CORRIDOR_START_NODE,1,0.301,,
PUZHAL_CENTRAL_002,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,2,1,1418.9,13.15608995,80.20518404,13.14808007,80.21537887,13.15196096,80.21017467,At-Grade (Ground),709.42,260.51,"13.156089949627674,80.20518404029787","13.148080070526843,80.21537886580688","13.151960955196033,80.21017466637892","13.156089949627674,80.20518404029787|13.15607,80.2052|13.15584,80.20539|13.15552,80.2057|13.15527,80.20593|13.1548,80.20644|13.15459,80.2067|13.15447,80.20685|13.15402,80.20746|13.15332,80.20838|13.15329,80.20842|13.15318,80.20857|13.15298,80.20884|13.15294,80.20889|13.1528,80.20908|13.15265,80.20929|13.15256,80.2094|13.15243,80.20957|13.15226,80.20979|13.15204,80.21007|13.15199,80.21014|13.15168,80.21051|13.15148,80.21079|13.15126,80.21111|13.15114,80.21126|13.15107,80.21138|13.15092,80.21157|13.14994,80.21291|13.14962,80.21332|13.14938,80.21363|13.14934,80.21368|13.1493,80.21373|13.14897,80.21417|13.14861,80.21467|13.1484,80.21494|13.14828,80.2151|13.14822,80.21518|13.14815,80.21528|13.148080070526843,80.21537886580688",FALSE,Continuous,Intermediate,2,1.419,,
PUZHAL_CENTRAL_003,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,3,21,592.34,13.14808007,80.21537887,13.14498153,80.21981941,13.14650234,80.21758688,At-Grade (Ground),1713.79,259.24,"13.148080070526843,80.21537886580688","13.144981534741055,80.2198194112173","13.146502342894284,80.21758687614096","13.148080070526843,80.21537886580688|13.14757,80.2161|13.14731,80.21647|13.14703,80.21684|13.14689,80.21705|13.14659,80.21747|13.14638,80.21775|13.1461,80.21814|13.14601,80.21825|13.14541,80.21909|13.14526,80.21929|13.14518,80.21939|13.14511,80.21949|13.14506,80.21958|13.14504,80.21967|13.144981534741055,80.2198194112173",FALSE,Continuous,Intermediate,3,0.593,,
PUZHAL_CENTRAL_004,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,4,2,178.95,13.14498153,80.21981941,13.14411687,80.22089522,13.14484529,80.22055471,At-Grade (Ground),1761.8,95.5,"13.144981534741055,80.2198194112173","13.14411686735564,80.22089522107393","13.14484528992404,80.22055471007596","13.144981534741055,80.2198194112173|13.14495,80.2199|13.14496,80.21993|13.14497,80.21994|13.14497,80.21996|13.14498,80.21998|13.14499,80.22|13.145,80.22002|13.145,80.22004|13.14501,80.22006|13.14501,80.2201|13.14502,80.22014|13.14502,80.22019|13.14502,80.22023|13.14502,80.22027|13.14501,80.22031|13.145,80.22035|13.14498,80.22039|13.14497,80.22042|13.14495,80.22045|13.14493,80.22047|13.14491,80.2205|13.14489,80.22052|13.14486,80.22054|13.14484,80.22056|13.14478,80.2206|13.14476,80.22061|13.14473,80.22063|13.14471,80.22064|13.14468,80.22065|13.14465,80.22066|13.14462,80.22067|13.14459,80.22068|13.14456,80.22068|13.14432,80.22079|13.14422,80.22082|13.14417,80.22084|13.14414,80.22086|13.14412,80.22089|13.14411686735564,80.22089522107393",FALSE,Continuous,Intermediate,4,0.179,,
PUZHAL_CENTRAL_005,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,5,3,1328.13,13.14411687,80.22089522,13.13689211,80.23067683,13.14050348,80.22578401,At-Grade (Ground),1711.19,695.76,"13.14411686735564,80.22089522107393","13.136892111342215,80.23067683298667","13.140503480631503,80.22578401283667","13.14411686735564,80.22089522107393|13.14409,80.22094|13.14384,80.22128|13.14328,80.22201|13.14296,80.22243|13.14267,80.2228|13.14253,80.223|13.14238,80.2232|13.14172,80.22415|13.14142,80.22454|13.14116,80.22489|13.14116,80.2249|13.14102,80.2251|13.14073,80.22548|13.13997,80.2265|13.13945,80.22723|13.13937,80.22733|13.13921,80.22756|13.13894,80.22791|13.13861,80.22837|13.13827,80.2288|13.13812,80.22902|13.13788,80.22934|13.13754,80.22981|13.13721,80.23027|13.13691,80.23065|13.136892111342215,80.23067683298667",FALSE,Continuous,Intermediate,5,1.329,,
PUZHAL_CENTRAL_006,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,6,4,475.97,13.13689211,80.23067683,13.13429332,80.23417571,13.13560497,80.23243524,At-Grade (Ground),2089.24,206.97,"13.136892111342215,80.23067683298667","13.134293324106004,80.23417570636308","13.135604972476164,80.23243523743241","13.136892111342215,80.23067683298667|13.13685,80.23074|13.13652,80.23117|13.13627,80.23153|13.13595,80.23195|13.1358,80.23217|13.13555,80.23251|13.13487,80.23344|13.13477,80.23356|13.134293324106004,80.23417570636308",FALSE,Continuous,Intermediate,6,0.476,,
PUZHAL_CENTRAL_007,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,7,5,378.84,13.13429332,80.23417571,13.13227208,80.23699694,13.13328532,80.23558814,At-Grade (Ground),2369.48,381.57,"13.134293324106004,80.23417570636308","13.132272076584934,80.23699693976957","13.133285321388797,80.23558814179701","13.134293324106004,80.23417570636308|13.13429,80.23418|13.13418,80.23435|13.13397,80.23464|13.13354,80.23523|13.13322,80.23568|13.13246,80.23672|13.132272076584934,80.23699693976957",FALSE,Continuous,Intermediate,7,0.379,,
PUZHAL_CENTRAL_008,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,8,6,272.53,13.13227208,80.23699694,13.13083103,80.23903456,13.13156236,80.23802369,At-Grade (Ground),2613.78,395.8,"13.132272076584934,80.23699693976957","13.1308310313007,80.23903455617902","13.131562358173491,80.2380236922537","13.132272076584934,80.23699693976957|13.13227,80.237|13.13179,80.23772|13.13172,80.23781|13.13127,80.23842|13.13126,80.23844|13.13119,80.23853|13.13115,80.23858|13.13108,80.23869|13.13103,80.23875|13.13087,80.23898|13.1308310313007,80.23903455617902",FALSE,Continuous,Intermediate,8,0.273,,
PUZHAL_CENTRAL_009,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,9,23,694.92,13.13083103,80.23903456,13.12712138,80.24420408,13.12894905,80.24160143,At-Grade (Ground),3001.21,45.95,"13.1308310313007,80.23903455617902","13.127121384409985,80.24420408190512","13.12894904602359,80.24160143096461","13.1308310313007,80.23903455617902|13.13077,80.23912|13.13065,80.23928|13.13061,80.23933|13.13057,80.23938|13.12997,80.2402|13.12938,80.24102|13.1293,80.24113|13.12926,80.24119|13.12914,80.24134|13.12903,80.24149|13.12897,80.24157|13.12893,80.24163|13.12882,80.2418|13.12872,80.24196|13.1287,80.24199|13.12869,80.242|13.12862,80.2421|13.12842,80.2424|13.12835,80.2425|13.12831,80.24255|13.12831,80.24256|13.1279,80.24314|13.12779,80.24329|13.12768,80.24344|13.12751,80.24367|13.12735,80.2439|13.12729,80.24398|13.12723,80.24406|13.127121384409985,80.24420408190512",FALSE,Continuous,Intermediate,9,0.695,,
PUZHAL_CENTRAL_010,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,10,22,577.38,13.12712138,80.24420408,13.1237115,80.24822828,13.12549717,80.24628585,At-Grade (Ground),3137.82,679.25,"13.127121384409985,80.24420408190512","13.123711497251893,80.24822828439888","13.125497168722923,80.24628585415803","13.127121384409985,80.24420408190512|13.12674,80.24471|13.12668,80.24479|13.12635,80.24521|13.12625,80.24534|13.12592,80.24577|13.12542,80.24638|13.12504,80.24675|13.12482,80.24696|13.12448,80.24734|13.12419,80.24768|13.123711497251893,80.24822828439888",FALSE,Continuous,Intermediate,10,0.578,,
PUZHAL_CENTRAL_011,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,11,7,245.57,13.1237115,80.24822828,13.12257241,80.25012363,13.12298424,80.24908767,At-Grade (Ground),2926.87,1090.19,"13.123711497251893,80.24822828439888","13.12257241158628,80.25012362537916","13.122984244818037,80.24908767357594","13.123711497251893,80.24822828439888|13.12371,80.24823|13.12366,80.24828|13.12331,80.24869|13.12323,80.24879|13.12302,80.24904|13.12293,80.24916|13.1229,80.24922|13.12288,80.24926|13.12279,80.24946|13.12272,80.24964|13.12271,80.24979|13.12264,80.24998|13.12257241158628,80.25012362537916",FALSE,Continuous,Intermediate,11,0.246,,
PUZHAL_CENTRAL_012,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,12,8,164.41,13.12257241,80.25012363,13.12198411,80.25151645,13.12227719,80.25081956,At-Grade (Ground),2907.05,1285.93,"13.12257241158628,80.25012362537916","13.121984110250434,80.25151644896007","13.12227719322244,80.2508195627822","13.12257241158628,80.25012362537916|13.12256,80.25015|13.12252,80.25024|13.12242,80.25048|13.121984110250434,80.25151644896007",FALSE,Continuous,Intermediate,12,0.164,,
PUZHAL_CENTRAL_013,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,13,9,355.39,13.12198411,80.25151645,13.1206848,80.2544368,13.1215617,80.25309021,At-Grade (Ground),2923.88,1532.38,"13.121984110250434,80.25151644896007","13.120684803959723,80.25443679529783","13.12156170195644,80.25309021375048","13.121984110250434,80.25151644896007|13.12197,80.25155|13.12188,80.25178|13.12178,80.25212|13.12172,80.25234|13.12167,80.25259|13.12166,80.25263|13.1216,80.25287|13.12156,80.2531|13.12152,80.25324|13.12146,80.25344|13.12141,80.25351|13.12135,80.25364|13.1213,80.25371|13.12124,80.25379|13.12122,80.25382|13.12111,80.25396|13.12099,80.2541|13.12092,80.25418|13.1208,80.2543|13.120684803959723,80.25443679529783",FALSE,Continuous,Intermediate,13,0.356,,
PUZHAL_CENTRAL_014,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,14,10,206.22,13.1206848,80.2544368,13.11951802,80.25590956,13.12004023,80.25512453,At-Grade (Ground),2667.03,1608.26,"13.120684803959723,80.25443679529783","13.119518023905677,80.25590955696978","13.120040228639715,80.25512452893975","13.120684803959723,80.25443679529783|13.12064,80.25449|13.12045,80.25469|13.12011,80.25503|13.1198,80.25545|13.11954,80.25587|13.119518023905677,80.25590955696978",FALSE,Continuous,Intermediate,14,0.206,,
PUZHAL_CENTRAL_015,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,15,11,397.06,13.11951802,80.25590956,13.11844895,80.25937632,13.11882281,80.25758762,At-Grade (Ground),2379.47,1590.86,"13.119518023905677,80.25590955696978","13.118448946893634,80.25937631863819","13.118822814764574,80.25758761503587","13.119518023905677,80.25590955696978|13.11934,80.25623|13.11929,80.25633|13.11913,80.25664|13.11905,80.25681|13.119,80.25692|13.11894,80.25708|13.11892,80.25716|13.11877,80.25782|13.11874,80.25797|13.11862,80.2585|13.11856,80.25877|13.11851,80.25901|13.118448946893634,80.25937631863819",FALSE,Continuous,Intermediate,15,0.397,,
PUZHAL_CENTRAL_016,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,16,26,744.37,13.11844895,80.25937632,13.11411,80.26361698,13.11715869,80.26231983,At-Grade (Ground),1894.14,1665.51,"13.118448946893634,80.25937631863819","13.11411,80.2636169835031","13.11715869261006,80.26231982754717","13.118448946893634,80.25937631863819|13.11844,80.25943|13.118243189360015,80.26054198011592|13.11824,80.26056|13.11818,80.26087|13.11806,80.26144|13.11804,80.26151|13.11802,80.26155|13.11792,80.26175|13.11788,80.26178|13.11776,80.26191|13.11765,80.262|13.11757,80.26206|13.11746,80.26214|13.11742,80.26217|13.1172,80.2623|13.11695,80.26242|13.11647,80.26267|13.11627,80.26277|13.11614,80.26285|13.11589,80.26298|13.11581,80.26302|13.11559,80.26315|13.11534,80.26325|13.11493,80.26347|13.11484,80.26352|13.11477,80.26355|13.11471,80.26356|13.11467,80.26357|13.11464,80.26357|13.11434,80.26359|13.11422,80.2636|13.11416,80.2636|13.11415,80.26359|13.11414,80.26359|13.11412,80.26359|13.11411,80.26358|13.11411,80.2636169835031",FALSE,Continuous,Intermediate,16,0.128,,
PUZHAL_CENTRAL_017,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,17,12,224.15,13.11411,80.26361698,13.11414,80.26568265,13.11414,80.2646488,At-Grade (Ground),1476.12,1463.22,"13.11411,80.2636169835031","13.11414,80.26568264847131","13.11414,80.26464880291053","13.11411,80.2636169835031|13.11411,80.26367|13.11414,80.26394|13.11415,80.2642|13.11414,80.26449|13.11414,80.26457|13.11414,80.26493|13.11414,80.26526|13.11414,80.26532|13.11414,80.26563|13.11414,80.26568264847131",FALSE,Continuous,Intermediate,17,0.224,,
PUZHAL_CENTRAL_018,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,18,13,1301.07,13.11414,80.26568265,13.10452386,80.27141767,13.10890137,80.26752863,At-Grade (Ground),843.87,805.69,"13.11414,80.26568264847131","13.104523864975432,80.27141766878071","13.108901371691223,80.26752862830877","13.11414,80.26568264847131|13.11414,80.26569|13.11397,80.26569|13.11309,80.2657|13.11304,80.2657|13.11295,80.2657|13.11293,80.2657|13.11256,80.2657|13.11219,80.2657|13.11216,80.2657|13.11213,80.2657|13.11196,80.2657|13.1118,80.2657|13.11175,80.2657|13.11171,80.2657|13.11146,80.2657|13.11122,80.2657|13.11107,80.26571|13.11103,80.26573|13.11099,80.26575|13.11096,80.26577|13.11093,80.26578|13.1109,80.2658|13.11076,80.26592|13.11066,80.26599|13.11059,80.26605|13.11049,80.26613|13.11041,80.26619|13.11034,80.26626|13.11027,80.2663|13.11021,80.26635|13.11008,80.26646|13.10994,80.26657|13.10989,80.26661|13.10981,80.26667|13.10965,80.26679|13.1091,80.26732|13.10905,80.26738|13.10901,80.26742|13.1089,80.26753|13.10862,80.26781|13.10813,80.26831|13.10776,80.26871|13.10749,80.26898|13.10745,80.26903|13.10739,80.26909|13.1073,80.2692|13.10672,80.26978|13.10639,80.27011|13.10597,80.27055|13.10582,80.27071|13.10572,80.27079|13.10565,80.27085|13.1056,80.27089|13.10554,80.27092|13.10549,80.27096|13.10544,80.27098|13.10538,80.27101|13.10518,80.2711|13.10505,80.27116|13.1047,80.27131|13.1046,80.27135|13.10457,80.27138|13.10453,80.27141|13.104523864975432,80.27141766878071",FALSE,Continuous,Intermediate,18,1.562,,
PUZHAL_CENTRAL_019,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,19,25,260.36,13.10452386,80.27141767,13.10398914,80.27358309,13.10393612,80.27241776,At-Grade (Ground),114.45,154.52,"13.104523864975432,80.27141766878071","13.103989135752077,80.27358308601661","13.103936118764912,80.27241776247017","13.104523864975432,80.27141766878071|13.10449,80.27146|13.10448,80.27149|13.10447,80.27151|13.10446,80.2716|13.10442,80.27176|13.1044,80.27186|13.10437,80.27192|13.10434,80.27197|13.1043,80.27202|13.1042,80.27212|13.10402,80.27233|13.104,80.27234|13.10398,80.27237|13.10395,80.2724|13.10394,80.27241|13.10391,80.27247|13.10386,80.27256|13.10385,80.27259|13.10385,80.27262|13.10385,80.27267|13.10391,80.27305|13.10393,80.27318|13.10395,80.27334|13.10398,80.27351|13.103989135752077,80.27358308601661",FALSE,Continuous,Intermediate,19,1.562,,
PUZHAL_CENTRAL_020,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,20,14,249.24,13.10398914,80.27358309,13.10192337,80.2744584,13.10293927,80.27396306,At-Grade (Ground),115.61,111,"13.103989135752077,80.27358308601661","13.101923372435504,80.27445840253056","13.102939270363263,80.27396305892579","13.103989135752077,80.27358308601661|13.10399,80.27359|13.10391,80.2736|13.10378,80.27361|13.10366,80.27365|13.10332,80.27379|13.10288,80.27399|13.10251,80.27418|13.10211,80.27437|13.101923372435504,80.27445840253056",FALSE,Continuous,Intermediate,20,0.249,,
